timestamp,strategy_id,pair,signal_direction,entry_price,sl_price,tp1_price,tp2_price,tp3_price,lot_size,confluence_score,session,spread_at_entry,atr_at_entry,adx_at_entry,rsi_at_entry,ema_50_value,ema_200_value,vwap_deviation,news_within_60min,macd_hist_at_entry,stoch_k_at_entry,distance_from_ema50_pips,candle_body_ratio,hour_of_day,day_of_week,entry_pattern,exit_price,exit_reason,exit_time,pnl_pips,pnl_dollars,hold_time_minutes,win,dow,rsi_bin,adx_bin,ema_dist_abs,dist_bin,br_bin,year
2021-06-08 07:00:00+00:00,9,GBP_AUD,SHORT,1.82537,1.82868,1.8233499999999998,1.8210299999999997,1.8210299999999997,303414.28,5,ASIAN,2.0,0.0014901189671020789,28.614462443236743,35.341937183499155,1.8292353237939787,1.8302394162604614,-7.5967001130594625,False,7.6854145773363e-05,29.941527850754408,-35.65323793978781,0.4344262295082221,7,1,london_breakout_short,1.82868,SL,2021-06-08 16:00:00+00:00,-33.10000000000146,-1004.3012668000445,540,False,Tuesday,30-40,25-30,35.65323793978781,20-40,0.3-0.5,2021
2021-06-11 07:00:00+00:00,9,GBP_AUD,SHORT,1.8236,1.8283839761496883,1.8200399999999999,1.8161799999999997,1.8161799999999997,207830.94,5,ASIAN,2.0,0.001934048284169923,33.934289946287954,38.297396056523596,1.8266781665140763,1.8283858476067445,-15.293908934952416,False,-0.0003115322472083087,14.639126826118831,-27.781665140762524,0.5359999999999702,7,4,london_breakout_short,1.8283839761496883,SL,2021-06-11 11:00:00+00:00,-47.839761496881735,-994.2582601272738,240,False,Friday,30-40,30-40,27.781665140762524,20-40,0.5-0.7,2021
2021-06-14 07:00:00+00:00,9,GBP_AUD,SHORT,1.82782,1.8326074273474473,1.82385,1.81958,1.81958,205604.3,3,ASIAN,2.0,0.0019031873004803938,18.413121989738862,42.43593004814039,1.829120936602739,1.828838048104303,-17.686487332926326,False,-0.00047886095676034674,16.848631237024584,-10.009366027390332,0.6676737160121136,7,0,london_breakout_short,1.8326074273474473,SL,2021-06-15 08:00:00+00:00,-47.874273474473036,-984.3156485727596,1500,False,Monday,40-50,<20,10.009366027390332,0-20,0.5-0.7,2021
2021-06-21 07:00:00+00:00,9,GBP_AUD,LONG,1.8450499999999999,1.8374122840023304,1.8517799999999998,1.8588099999999996,1.8588099999999996,127586.9,4,ASIAN,2.0,0.0029118659419915495,15.753067714546603,57.8983796504074,1.8413116133495093,1.8351556849340278,14.1226027456276,False,0.00012422869804866652,87.32960386750904,34.383866504905654,0.5210727969347912,7,0,london_breakout_long,1.8450499999999999,TP1+SL,2021-06-22 21:00:00+00:00,33.649999999999515,429.32991849999377,2280,True,Monday,50-60,<20,34.383866504905654,20-40,0.5-0.7,2021
2021-06-23 07:00:00+00:00,9,GBP_AUD,LONG,1.85094,1.8457691371083114,1.8548,1.85896,1.85896,189284.81,5,ASIAN,2.0,0.0020584633597700657,36.37160560956106,62.77277624308608,1.8469391822884034,1.8400455883013338,20.860007103415956,False,0.00029761996565495633,85.09210683161365,37.00817711596693,0.5214899713467502,7,2,london_breakout_long,1.8457691371083114,SL,2021-06-23 08:00:00+00:00,-51.70862891688665,-978.7657999893396,60,False,Wednesday,60-70,30-40,37.00817711596693,20-40,0.5-0.7,2021
2021-06-25 07:00:00+00:00,9,GBP_AUD,SHORT,1.82976,1.8346710412258052,1.82693,1.8237999999999999,1.8237999999999999,197306.05,5,ASIAN,2.0,0.001949101026727642,51.95419906674317,24.032860530834213,1.8389415007607979,1.8396956941602491,-64.59213065818537,False,-0.00015785964809514027,12.67107366788571,-88.81500760797856,0.9154078549849419,7,4,london_breakout_short,1.82976,TP1+SL,2021-06-25 13:00:00+00:00,14.15000000000055,279.18806075001083,360,True,Friday,<30,40+,88.81500760797856,60-100,0.7+,2021
2021-06-28 07:00:00+00:00,9,GBP_AUD,LONG,1.83493,1.8294099304731555,1.83872,1.8428099999999998,1.8428099999999998,176043.08,4,ASIAN,2.0,0.0021117401099707933,24.452666515309698,61.3901416710472,1.8336167477545038,1.8376678378800484,43.2620205478651,False,0.0007792152163160191,78.71624495562237,10.13252245496199,0.7479338842975302,7,0,london_breakout_long,1.83493,TP1+SL,2021-06-28 14:00:00+00:00,18.9499999999998,333.6016365999965,420,True,Monday,60-70,20-25,10.13252245496199,0-20,0.7+,2021
2021-06-29 08:00:00+00:00,9,GBP_AUD,LONG,1.83774,1.83295,1.8410499999999999,1.8445999999999998,1.8445999999999998,203571.2,4,LONDON,2.0,0.0018939404858485064,26.633229386607585,63.214068713960195,1.8345622594973743,1.837103427289203,1.7999999999984695,False,0.00017379520127532066,67.45539675867828,29.377405026256298,0.4784172661869889,8,1,london_breakout_long,1.8445999999999998,TP3,2021-06-30 08:00:00+00:00,50.8500033698273,1035.1596205999788,1440,True,Tuesday,60-70,25-30,29.377405026256298,20-40,0.3-0.5,2021
2021-06-30 08:00:00+00:00,9,GBP_AUD,LONG,1.84501,1.8400056039784114,1.84952,1.85427,1.85427,196918.4,5,LONDON,2.0,0.0022124899508757993,25.83642816784963,63.24718639193022,1.8388171101874438,1.8380063510496167,14.799999999999258,False,-0.00023413621986042308,44.04032463132836,59.52889812556261,0.7967741935483803,8,2,london_breakout_long,1.8400056039784114,SL,2021-06-30 14:00:00+00:00,-50.04396021588642,-985.4576575376008,360,False,Wednesday,60-70,25-30,59.52889812556261,40-60,0.7+,2021
2021-07-01 08:00:00+00:00,9,GBP_AUD,SHORT,1.84029,1.845793088631732,1.83698,1.8334300000000001,1.8334300000000001,177282.82,4,LONDON,2.0,0.0023684329203575907,20.139781704997734,40.742230110537506,1.842016513992832,1.8392922124330424,-16.03333333333179,False,-0.0003334554580130899,29.01799185049428,-14.865139928319504,0.5682210708117289,8,3,london_breakout_short,1.845793088631732,SL,2021-07-02 07:00:00+00:00,-55.0308863173199,-975.6030713433886,1380,False,Thursday,40-50,20-25,14.865139928319504,0-20,0.5-0.7,2021
2021-07-02 07:00:00+00:00,9,GBP_AUD,LONG,1.84653,1.84233,1.84889,1.8515499999999998,1.8515499999999998,229963.58,4,ASIAN,2.0,0.0019485015504015616,18.435215190340053,61.682546973923046,1.8427230832437118,1.8400454785528677,38.362322995380005,False,0.0002234190963717408,56.469857154625764,35.06916756288225,0.8000000000000337,7,4,london_breakout_long,1.84233,SL,2021-07-02 10:00:00+00:00,-41.99999999999981,-965.8470359999957,180,False,Friday,60-70,<20,35.06916756288225,20-40,0.7+,2021
2021-07-07 07:00:00+00:00,9,GBP_AUD,SHORT,1.83738,1.8431692119488707,1.83313,1.8285799999999999,1.8285799999999999,165167.31,4,ASIAN,2.0,0.002234564438152018,33.89374780102193,45.648819989427366,1.8385323677847059,1.8390520953634155,11.072065687054433,False,-0.0002984397384020309,11.33639780698816,-8.523677847058764,0.54379562043796,7,2,london_breakout_short,1.8431692119488707,SL,2021-07-07 16:00:00+00:00,-57.89211948870721,-956.1885646148345,540,False,Wednesday,40-50,30-40,8.523677847058764,0-20,0.5-0.7,2021
2021-07-09 07:00:00+00:00,9,GBP_AUD,SHORT,1.85162,1.8574481850128697,1.84684,1.84176,1.84176,162422.21,4,ASIAN,2.0,0.002329040147637288,25.23103903191265,46.547644347333176,1.8498324094073346,1.8431119899669848,-17.767854074508538,False,-0.0006636901002987834,16.717775232224785,20.875905926653893,0.759067357512984,7,4,london_breakout_short,1.8574481850128697,SL,2021-07-12 00:00:00+00:00,-58.281850128696355,-946.6266900791646,3900,False,Friday,40-50,25-30,20.875905926653893,20-40,0.7+,2021
2021-07-12 08:00:00+00:00,9,GBP_AUD,SHORT,1.85493,1.86093,1.84963,1.8440900000000002,1.8440900000000002,156193.4,4,LONDON,2.0,0.0023591259794753967,38.29131669831061,48.94898744206609,1.8533865090316446,1.84571335754744,-7.033333333335001,False,-3.908003146156527e-05,33.80681001867832,17.834909683553946,0.8480565371024921,8,0,london_breakout_short,1.85277,TIME,2021-07-14 00:00:00+00:00,21.599999999999397,337.37774399999057,2400,True,Monday,40-50,30-40,17.834909683553946,0-20,0.7+,2021
2021-07-14 07:00:00+00:00,9,GBP_AUD,LONG,1.85743,1.8514814588786639,1.8626399999999999,1.8681499999999998,1.8681499999999998,158111.74,5,ASIAN,2.0,0.002313029559353417,26.60943204274722,57.94477937607566,1.8542344354755937,1.8490362494661945,27.346188039325536,False,0.00023749478743314228,85.35529766483499,28.955645244062023,0.604651162790684,7,2,london_breakout_long,1.8514814588786639,SL,2021-07-14 18:00:00+00:00,-59.48541121336026,-940.5341871559901,660,False,Wednesday,50-60,25-30,28.955645244062023,20-40,0.5-0.7,2021
2021-07-15 07:00:00+00:00,9,GBP_AUD,SHORT,1.84962,1.85521,1.8453,1.8406799999999999,1.8406799999999999,166570.46,4,ASIAN,2.0,0.00236809991548593,23.793742510098305,38.42996299967858,1.8539063318091504,1.850109039238745,-54.17393410664495,False,-8.824258692088514e-05,39.92940285641818,-39.863318091504226,0.9244851258581367,7,3,london_breakout_short,1.85521,SL,2021-07-15 10:00:00+00:00,-55.89999999999983,-931.1288713999973,180,False,Thursday,30-40,20-25,39.863318091504226,20-40,0.7+,2021
2021-07-19 09:00:00+00:00,9,GBP_AUD,LONG,1.86592,1.86188,1.86893,1.87218,1.87218,228172.66,4,LONDON,2.0,0.002528459856644097,11.657119844278956,64.42026704062269,1.8606358188820304,1.8545215179959136,17.525891802809834,False,0.0002487415728500633,73.29773564650385,50.44181117969559,0.7083333333333494,9,0,london_breakout_long,1.86188,SL,2021-07-19 13:00:00+00:00,-40.40000000000044,-921.81754640001,240,False,Monday,60-70,<20,50.44181117969559,40-60,0.7+,2021
2021-07-22 08:00:00+00:00,9,GBP_AUD,SHORT,1.86174,1.86581,1.85833,1.85468,1.85468,224225.89,3,LONDON,2.0,0.0022284441330543124,16.73792971736205,45.08357404191905,1.8627639079661693,1.8586332590335914,-9.166666666666767,False,-0.00018156576418504116,54.751172891755566,-7.839079661693393,0.5349301397205427,8,3,london_breakout_short,1.86581,SL,2021-07-22 12:00:00+00:00,-40.70000000000018,-912.5993723000041,240,False,Thursday,40-50,<20,7.839079661693393,0-20,0.5-0.7,2021
2021-07-23 08:00:00+00:00,9,GBP_AUD,SHORT,1.8626099999999999,1.86885,1.85756,1.8522700000000003,1.8522700000000003,144787.4,4,LONDON,2.0,0.0026384393755732424,28.727172441735675,43.626034868634356,1.8643256352713966,1.8600477953265058,-6.133333333331326,False,-0.00023041877309082186,23.226351207548092,-14.756352713967136,0.7281879194630932,8,4,london_breakout_short,1.86885,SL,2021-07-26 00:00:00+00:00,-62.400000000000226,-903.4733760000033,3840,False,Friday,40-50,25-30,14.756352713967136,0-20,0.7+,2021
2021-07-27 07:00:00+00:00,9,GBP_AUD,LONG,1.87703,1.8721765648055195,1.8810600000000002,1.8853900000000003,1.8853900000000003,184289.81,5,ASIAN,2.0,0.001977704500807042,37.29610777716027,71.43354598532235,1.8707023612467681,1.8640692296508594,33.267796307239195,False,0.0002570915620655179,77.74115697744338,60.27638753231867,0.359102244389068,7,1,london_breakout_long,1.8853900000000003,TP3,2021-07-27 15:00:00+00:00,61.95000453633613,1141.6754565500523,480,True,Tuesday,70+,30-40,60.27638753231867,60-100,0.3-0.5,2021
2021-07-28 07:00:00+00:00,9,GBP_AUD,LONG,1.88815,1.88295,1.89209,1.89633,1.89633,174202.96,5,ASIAN,2.0,0.0024230963708188093,37.184563529217684,70.96334401976765,1.878529856497475,1.8680404481257131,64.53845837624871,False,-0.00015744221916562818,58.311887274497316,93.20143502524968,0.3744292237443265,7,2,london_breakout_long,1.88815,TP1+SL,2021-07-28 18:00:00+00:00,19.700000000000273,343.17983120000474,660,True,Wednesday,70+,30-40,93.20143502524968,60-100,0.3-0.5,2021
2021-08-04 07:00:00+00:00,9,GBP_AUD,SHORT,1.87764,1.8824989365982656,1.87439,1.87084,1.87084,187137.08,4,ASIAN,2.0,0.0019947478793558232,27.133985817825533,35.58802212841826,1.8836354916058713,1.8808202842512993,-47.31470089710088,False,3.480150670975759e-05,50.04343819928698,-56.9549160587135,0.9241706161137715,7,2,london_breakout_short,1.8824989365982656,SL,2021-08-04 14:00:00+00:00,-48.58936598265639,-909.2872069045648,420,False,Wednesday,30-40,25-30,56.9549160587135,40-60,0.7+,2021
2021-08-13 08:00:00+00:00,9,GBP_AUD,SHORT,1.87951,1.88265,1.87732,1.8748900000000002,1.8748900000000002,286686.1,5,LONDON,2.0,0.001632875883829265,21.8943617760976,37.84879787364275,1.8823090390868427,1.8829510475273306,-1.5333333333322763,False,-0.0001279355739160858,40.59587621400922,-25.590390868426294,0.5506329113923107,8,4,london_breakout_short,1.88265,SL,2021-08-13 13:00:00+00:00,-31.399999999999206,-900.1943539999771,300,False,Friday,30-40,20-25,25.590390868426294,20-40,0.5-0.7,2021
2021-08-23 08:00:00+00:00,9,GBP_AUD,SHORT,1.90383,1.90858,1.8998,1.89553,1.89553,187619.45,4,LONDON,2.0,0.0022753023127370185,49.857087618028636,36.61308785072156,1.9066024378841644,1.8967771739030899,-8.500000000002395,False,-0.000352113996221412,36.33342585738942,-25.324378841644624,0.5830815709969884,8,0,london_breakout_short,1.89553,TP3,2021-08-24 08:00:00+00:00,61.65000442384814,1156.6739922499955,1440,True,Monday,30-40,40+,25.324378841644624,20-40,0.5-0.7,2021
2021-08-25 09:00:00+00:00,9,GBP_AUD,SHORT,1.8904,1.89499,1.8864100000000001,1.8821800000000002,1.8821800000000002,196679.55,5,LONDON,2.0,0.0018822795993280372,29.265969409135717,34.62441023600189,1.8966154367439982,1.8967356223638439,-11.636863542567877,False,0.0002457462517636991,11.491535391607576,-59.754367439981415,0.44081632653058855,9,2,london_breakout_short,1.89499,SL,2021-08-26 02:00:00+00:00,-45.89999999999872,-902.7591344999747,1020,False,Wednesday,30-40,25-30,59.754367439981415,40-60,0.3-0.5,2021
